,last_update,pub_key,alias,addresses,color,num_channels,total_capacity
11054,1667433579.0,03490631b84821d500dc9eb7cb1c1e35ef5fd47a9f75a23dca8a510ac0dd3463f7,Spacestation,"[{'network': 'tcp', 'addr': 'ftraumzrcwa5uj32jlcewk7hjkddbc5s57pntkz36a6ompzg2emo3zad.onion:9735'}]",#3399ff,24,1.29924103
11055,1667407101.0,034909ac876730a6a97ae977b41f6aef269049eac028778a49d20a26c309d3a8aa,TheLastResort,"[{'network': 'tcp', 'addr': 'sr7egnb63gei3qvoht34aosukqvu5gbixwv6hgedwwozdraihna42cqd.onion:9735'}]",#7f1184,12,0.16182699
11056,0.0,03491d38cacbde9bdba44da5ed537724b4137ee6c0736025fefdf7e9dceac92b13,,[],#000000,1,0.002
11057,1667427836.0,03492a62cb88bd7b3aa1fad3b8b4d3f02d0d0a057fd6595bc371f0e7133b5bade1,03492a62cb88bd7b3aa1,"[{'network': 'tcp', 'addr': 'pk4pz7vpu5hf66zqy7yp5p556o77dtyk7kfvjgveenxkxzcyn2b3zvqd.onion:9735'}]",#3399ff,2,0.014
11058,1667411048.0,03492e239754206949d1eba97e520f9caafb132f90051d7cddb506a0dbaf06a104,TURN8,"[{'network': 'tcp', 'addr': 'sylmwngv5fmikllx4etucl72jvudkbzxxig6qbkusmqrmqbsf3sjnhyd.onion:9735'}]",#ff8000,8,0.27259385
11059,1665284258.0,034932e96a0a85186ef022f47b5427c6275c691e89fda493f1ed4690b09b8976d6,034932e96a0a85186ef0,"[{'network': 'tcp', 'addr': '18.189.40.170:9735'}, {'network': 'tcp', 'addr': 'jk7yt6h62kfmuscr3lqxfb74zq7dpi6upmqqsmjemwitp5g5ktokxwyd.onion:9735'}]",#3399ff,2,0.02
11060,1667390897.0,03493cf9581953cfeac6f19558bd5ae593971b8c8752104ce8d7f78f348c98e862,coinmode-staging,"[{'network': 'tcp', 'addr': '5.102.168.215:9735'}]",#cc0033,4,0.0047
11061,1554572736.0,03493d85f9da3819f0de3e36f58a96077781a54e3d477b8a102a0da09cb1407a74,raspi,"[{'network': 'tcp', 'addr': '5.145.34.118:9735'}]",#68f442,1,0.09
11062,1661624089.0,034940d98c335afb368484258dd0d419d50a77d6d958eca78b5223a32d885fa703,FreedomMoney,"[{'network': 'tcp', 'addr': 'jgbfqytiplgki2wgpxcicr4n6qa7bodhbcfc67zn3n5yusb5vqbmxcad.onion:9736'}]",#034940,11,0.30698654
11063,1665546670.0,034948d4d923bea67eb72801ca1012fddb937ed75572cc16b6c162ab4177361ee5,fnode,"[{'network': 'tcp', 'addr': 'ekirlagr2wllj5cq5f47jxd7a7v2g6wlzn7swzetqp4thvj5omkuj7qd.onion:9735'}]",#68f442,3,0.0642113
11064,1647014960.0,0349569c32a8f15dcee7583d11abf11a4f0ca45a58ec4c7faa9d412e7d6e4e1b02,bitrefill,"[{'network': 'tcp', 'addr': '6lunumtyzska2l2przzau7be34nquqn3iiwtftrhztxgest2b7hk7aad.onion:9735'}]",#ef820d,6,0.01431717
11065,1667427214.0,034964cc1dbf0693f489dda721c18a57aa8b6a7eea652d38bbd0438e921748fc3b,MarcoLND,"[{'network': 'tcp', 'addr': 'lct7zerofhqkqclubbk3typp5oc74upvwmu4j27ycv3lk4wpeylzbwad.onion:9735'}]",#f50505,3,0.0208
11066,1667212701.0,034966f3860759e98ffddeb2fae93e62c0779e4e8a3fbf05ffb140adf8978e7efe,BLUEWHISPER,"[{'network': 'tcp', 'addr': '104.21.61.62:9735'}, {'network': 'tcp', 'addr': 'c7tzcyzgozf2nkjz627vlzohaxbfhczkvyajnuvdu7ypfv4cleurgxad.onion:9735'}]",#034966,6,0.022629
11067,1651845416.0,0349697734dbd497aa3139fe099bd5dca259f464751d3daf6cf72e3c7c7faf68e5,CONFIRMO.net_uat,[],#034969,8,0.1125
11068,1667401319.0,03497adfdcce340b5e1492710b625d45a1ff435ba1aa435aaf483c793942bf511a,03497adfdcce340b5e14,"[{'network': 'tcp', 'addr': 'bn4grqx76fzth6xc4ptn6fvu3a4lgltp323bxsgcjacbbu7zgqlabaad.onion:9735'}]",#3399ff,3,0.0006
11069,1667459072.0,03497d9b47376baf089bc9ea000d03816aa550963c14ba264a627e2fb323f820ce,NateNode,"[{'network': 'tcp', 'addr': 'gp7u6luzkqsnbcuvfxi7uf4sfd3g2o4fq35vrdjijushwdgcn4fjejad.onion:9735'}]",#68f442,1,0.01949822
11070,0.0,0349891db59a34b3c943084d2459dbfda359f87ed8c525828315f3420c4c32c96a,,[],#000000,3,0.0024
11071,1667438450.0,034997db2fa4563a86b0a06103944ad8eb5c2ff013e58afaa90f3de8a7bfd2b6d6,034997db2fa4563a86b0,"[{'network': 'tcp', 'addr': 'b5epetc477dmqnu3gauu4z5v6mjse2jve3pqeuihkr7u4jgcvumqmlid.onion:9735'}]",#3399ff,13,0.185
11072,1657299035.0,0349ac281be7b8ddd3aaa10bfc90c892aefe9248000476aeffd4478919c491da45,03bfbe3e13d5,"[{'network': 'tcp', 'addr': '3.80.163.197:9735'}]",#3399ff,1,0.0009
11073,1667415272.0,0349b2e7791d7f3558fb3fd15920280bf431f6edae9c895d121782940009982958,I Love Poker,"[{'network': 'tcp', 'addr': 'fstmiinqfveoyedu2z7vive43ict5ym24iqj4e5argvs3a6da4hlbdyd.onion:9735'}]",#8fe388,23,0.57211157
11074,1667452876.0,0349c5c8bc7c30b4b93d06d8ba6d5d754f954bb34fd789fc41f4f1cd075085175b,6f50d7e833-sphinx,[],#7986cb,1,0.0007
11075,1667396590.0,0349cb2f33d5542432b016405a22dfda18617d87abe4718e61c45909b8a5449329,zlnd6,"[{'network': 'tcp', 'addr': '23.22.117.2:9735'}]",#141414,43,3.79429003
11076,1661905470.0,0349cceafafc61e6d5a223dd5cfbc5e2db9493e45cf470e183e67071dd71468de3,HelloIamanode,"[{'network': 'tcp', 'addr': '46.101.122.181:21764'}, {'network': 'tcp', 'addr': 'i7oljvvis6vp5vikyrkrfed2emobkrg3pst54wuex474kjjlqt4idrqd.onion:9735'}]",#68f442,2,0.02948166
11077,1666651666.0,0349d671a7a8fff40a98e22c1f8ed7a5564fde3e4733a4b93d8fafc67061df8c26,0349d671a7a8fff40a98,"[{'network': 'tcp', 'addr': 'bcw3kafbjvsxgzhb6ilo6z7ggongvi6naylly2arwk2ptciv46r4vqad.onion:9735'}]",#3399ff,1,0.01111111
11078,1667235099.0,0349d945229efc3ba1d37d2c21bef2295183906787eef79f4266993eb5efaee4e8,FedCoinBad,"[{'network': 'tcp', 'addr': 'vrltunsopo5yyqszn4twzd636qvfqkodzw5xguiurbruyl5lf3hcseqd.onion:9735'}]",#062b5d,5,0.06296022
11079,1545958378.0,0349dfadee60fa2fa390a335d6b582f570a7b8198ebd60f1933d18dbca5c497f34,USEME,[],#f02e62,1,0.00393384
11080,0.0,0349e126260622313ce511794355cc5677d7cb55072702518200bbdc2e81478e49,,[],#000000,1,0.00020216
11081,1653423545.0,0349e6a432db764b4245e052443a65f824ae295fc6a5207a264f000eaa3a364941,blueskynode,"[{'network': 'tcp', 'addr': 'g4recz7gu35v7sl7w42ixr2xv5vwzrlohx5ue6s5wdi6xdh5jbys2qqd.onion:9735'}]",#68f442,2,0.00156248
11082,1665792963.0,0349f11a40fe564fabfb49e9b552775b104115bc1a461287e534e93b668f7270e9,Patdollshi,"[{'network': 'tcp', 'addr': 'wcgtqjyzosjbabjknpn2t5ygzfaci3xoo5grmdbsq3qfyn7n4u2up4qd.onion:9735'}]",#000033,3,0.08
11083,0.0,034a04ad4d898bc8c5b82420121800712ff60fea594b2ec5bb9162cad5483a6a24,,[],#000000,1,0.0009
11084,1667454771.0,034a0c1969ae82de2e14cef93ca17894e09569491ec25a651343c5fdbaa68a0c94,Black-Cat-Node,"[{'network': 'tcp', 'addr': 'l6e5fds525pnkruzdfrxzctxxbns5snovovb7ho7d5msbjk7es67uryd.onion:9735'}]",#68f442,1,0.002
11085,1667418958.0,034a19cadfb27144f7c031e342651ed66a98d1d16545cf652e4f4d75558839a285,La Tinta Aragonesa,"[{'network': 'tcp', 'addr': '170.75.175.61:9735'}, {'network': 'tcp', 'addr': 'ahqhbtxxsyhbaz2amtu7u43qwjfeswwkf6o2rilxwdxbvumayqg323id.onion:9735'}]",#3399ff,13,0.18451862
11086,1665496327.0,034a1a016ff70e72416027054f69bfeac5408036e47f9c33e8901d9d5c06b00c1e,034a1a016ff70e724160,"[{'network': 'tcp', 'addr': 'lfqoilee2ciol3xaj5qn5ylocdtt5zaybwtpojrtldnds26rtreudgqd.onion:9735'}]",#3399ff,2,0.0055
11087,1667428834.0,034a1eb289a1fdc41f39b1683899af9c9abbedde2aa46af5814183f5e27329bc42,PLEBNET.org-UK,"[{'network': 'tcp', 'addr': 'ovebywfvretp5i4ehuw3qan3bzz7utx327xjv3l4kbvkojlutvxdu6id.onion:9735'}]",#ffa500,21,0.29265101
11088,1663992688.0,034a37ca37a55513147e77e23afb351478e0df38df85f038a19685fe62cbba314f,physio node,"[{'network': 'tcp', 'addr': 'zw6mqfih3u74nw44osbmcrzu454r6uvumq6ifnjpw4q5lf6qdyvg6tid.onion:9735'}]",#68f442,1,0.01
11089,1665463688.0,034a3f448d5911e531e3862c37c949dc41a4f94f8c4220560a582326d264b983da,034a3f448d5911e531e3,"[{'network': 'tcp', 'addr': 'e2ofujuntgooahqdehwehhk7t77xdscrzr33zj23wclcgcuedvbgo7qd.onion:9735'}]",#3399ff,3,0.02275583
11090,1667409018.0,034a43398128e474a06431de679640784bcfde12bdae284574a6062d72a65ba742,Mash,"[{'network': 'tcp', 'addr': '35.86.37.211:9735'}, {'network': 'tcp', 'addr': 'ufu5ne32dbspzxlxuwt47ltxlusqbaleojsx4ozaxhpurs7xokubcpad.onion:9735'}]",#ef820d,2,1.25
11091,1667423309.0,034a43fd81d5af4bc78a6230fe72ab5f4d197510055a240ece3d89d5b99ae8a22e,034a43fd81d5af4bc78a,"[{'network': 'tcp', 'addr': 'gmkkiaxp4t253kd5sa5fpc5g3e5sh3ay7pgxtixzy6zi5y67ukmbnuad.onion:9735'}]",#3399ff,7,0.12634324
11092,1667404903.0,034a550b66d0b57726fda3802695b80a2bfccde88fb4a6acef425f676c9c9b1999,DMN737,"[{'network': 'tcp', 'addr': 'rdntgmqzbaykqsj5utz4c26hfkx3vehfvieqokkrdciooaclbybfmiid.onion:9735'}]",#68f442,4,0.0614903
11093,1639996410.0,034a58870eb9e9ac4fa2e367ccd30e517358e82af7e2122eb515d1ff53d8b370da,CircleNode231,"[{'network': 'tcp', 'addr': 'yhbihqrx6c5y6etmfx4cz2ykl52lr6yfwep2tctmvbhogznykurww2qd.onion:9735'}]",#68f442,1,0.0356
11094,1665598145.0,034a5f4051db626a3329490c9210e7cfb9df466667b26f234dcb03d004b8dd402d,Sound Money,"[{'network': 'tcp', 'addr': 'wclk5ii6344lrda37qdhuquglkmvy2m3zxvgiqxbup3wgvpa7755b2qd.onion:9735'}]",#3399ff,4,0.00242
11095,0.0,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,,[],#000000,131,0.00162
11096,1665080343.0,034a67ca719d0373ea66e1bf6f16242db228a7af109a69518b4a8ca865e9e89baf,034a67ca719d0373ea66,"[{'network': 'tcp', 'addr': 's5jskyty2gcv4cgmuj2ua7o6rgfl4dcalr5ld54cswiyrpcdmxbzioid.onion:9735'}]",#3399ff,1,0.01
11097,0.0,034a6d4c895949b61bb35a0ff52d52c79b985b431f248907b68cff2ab54261bd2c,,[],#000000,3,0.00269022
11098,1665665652.0,034a7a42a67f377b9ad9892ffb75fe0a2ab732a148a319e59b22fac29f25a4345a,The Dutch Connection,"[{'network': 'tcp', 'addr': 'xqyjlepopxyjksi2rjxr5ulkulqqz6rukqipy5zfr2u6nug7cbktaeyd.onion:9735'}]",#ff9b00,5,0.15285398
11099,1666181875.0,034a7b1ac1239ff2ac8438ce0a7ade1048514b77d4322f514e96918e6c13944861,ergvein.net,"[{'network': 'tcp', 'addr': '188.244.4.78:9735'}, {'network': 'tcp', 'addr': 'xxvaukwrbeo2hfqhkbuxos2u3vpkvea76rjdgyneqcoxpmqxlhi5owyd.onion:9735'}]",#32af1f,112,5.87312074
11100,1667399151.0,034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,pedroLND,"[{'network': 'tcp', 'addr': '46.101.122.181:35798'}, {'network': 'tcp', 'addr': 'tcpuspklmym3ex7cpvuhp2lx6n4ma6pqthsrlrdmd4u5hdvfknqqkrqd.onion:9735'}]",#b81886,167,15.74835635
11101,1659131799.0,034a92e825053e858f7bff0e8d6608cf520fa5da9d1a3d2c8502f69068e02e8754,Freedom Hawk,"[{'network': 'tcp', 'addr': 'k6df3rrwhmf2tpjs7lhq4ttyrschl4arte54oyu7ckwrouw2zli7pyqd.onion:9735'}]",#fc8600,2,0.01253597
11102,1667062995.0,034a9b2c51283caf64c5659224c9f09c6985114ceba45e661acfc395ddcdf3fbc2,HUB HUB NL Lightning,"[{'network': 'tcp', 'addr': 'pxkvdsxcpcczmfywbgbqcqkoplfzwho2rqn4qw32yforn27s2hydk2id.onion:9735'}]",#0666bd,29,1.05033566
11103,1667464784.0,034aaa404a318beb1d4f9c3fa9603ac24702a9dc6bb31d14d7f02ab94823e28aa9,bitcoinsatayclub ⚡🇲🇾,"[{'network': 'tcp', 'addr': '202.187.77.79:9735'}, {'network': 'tcp', 'addr': 'yht3y2aynzxvxyh2vgf2rh5xxhqgkczdsajijreds6uchvv3ozubsbid.onion:9735'}]",#3399ff,17,0.39871062
11104,1664374173.0,034aae55e33ec1cbe138010b954798562a6d676b828bb656bd3056e0503ab12af5,One-Node-aBG,"[{'network': 'tcp', 'addr': 'km2kpwdlcrtdvwxzdonrlhbtrvf3ftcwi4tgnsrq5hv452d5jjhr4uyd.onion:9735'}]",#68f442,2,0.062
11105,1665733080.0,034ab0f8a931a69bbf7ca325bc949b6fa42e2ddd8269a4dc8cb0925b80faec1702,034ab0f8a931a69bbf7c,"[{'network': 'tcp', 'addr': '5iugf6nwgvqwx323aq5klnikq46igg2wgpsqdzokftovbzt2vzphityd.onion:9735'}]",#3399ff,1,0.006
11106,1667407344.0,034ab300d9fe87b50d46e8eda166ef75a3f377cf4c8531f0c595924575f3485997,MrBruce The Node OC,"[{'network': 'tcp', 'addr': '6gjdkkmvl2jr33y3t3y6zd5tz6wdbxenwyxe5okk7463day4tlonrcyd.onion:9735'}]",#0171bb,9,0.00995998
11107,1543233119.0,034ab5f3069e95b3e8f940ef904b9ab8eb4f783ad28bafa361825a9c7432405ad5,TAKASHI,"[{'network': 'tcp', 'addr': '221.225.123.191:9735'}]",#68f442,2,0.00148
11108,1648744794.0,034ab6d583403633560fb4d1ecb5099540ce70e6d8e08a21ba78076a08e0dd402b,SnekNest,"[{'network': 'tcp', 'addr': '6h76wctkki3zjrguzvcr3uaak6mwy6mhszqtpeicjyjxdyrnmctyndyd.onion:9736'}]",#034ab6,5,0.0222
11109,1667440747.0,034aba250af889bc7b8b158e274cac744785685e961c3072c6410a2c0afce6da5a,034aba250af889bc7b8b,"[{'network': 'tcp', 'addr': 'zmcamy7a4ti7sbcxf3267kny2nhdcudpl53msyqqqpnffg72pcbo7pid.onion:9735'}]",#3399ff,1,0.0005
11110,1667397079.0,034abc54ebe60a6104fe96e274db04e3b2c710a8171510c82a2c9cd1882d957e71,658152cf3e-sphinx,"[{'network': 'tcp', 'addr': 'cbrqyv5tolmnkff6tavrsn4hbjjbugkcfnlyfl263b6lvbqkenpsuqyd.onion:9735'}]",#7986cb,1,0.0007
11111,0.0,034ac0b6fdac5b55b9043c4b12d1b941cffa57f2622731386aab2eb8ca0ff1ebd9,,[],#000000,5,0.001282
11112,1666483226.0,034adb91d1ce2f32c4beabd76e60e08832c97fc465fd308cec3dea82e964ce9a69,MyRaspiBlitz,"[{'network': 'tcp', 'addr': '77.57.53.115:9735'}]",#68f442,1,0.01
11113,1662582490.0,034addcf23d317ffc2fba00237122040a20e016761e85fe9c6f7f2a5c7fc8cba18,034addcf23d317ffc2fb,"[{'network': 'tcp', 'addr': 'jrmrrd6bmbarjdxn7adssioswc4iakwr5fhl3vdhovh3v7rslkwlqkyd.onion:9735'}]",#3399ff,1,0.0002
11114,0.0,034adf8a24403f9c0dad784dcf00bdeb607ba01b418e23ea0d8561690011276da3,,[],#000000,1,0.0006
11115,1665699645.0,034ae164a31d7ff97a0dbc98db006f406a4c14592f50cd0bf9cd129b95acd450a5,5MillionSatsChannels,"[{'network': 'tcp', 'addr': 'o5ig5e5jdivgswqzpuwypmtuimc7i5a25ixosti7povrtlhsp3to2iid.onion:9735'}]",#3399ff,14,0.81777215
11116,1667424677.0,034ae632b27d168ffac32b98f25a8a9d5b260e0907f24aaeb4f95cee7076d150a2,BitcoinTimes,"[{'network': 'tcp', 'addr': 'dopgpe3q3zk3m5hqzeasvpac3hlizvwyiq7z4ajvr3woxtrbvidcktqd.onion:9735'}]",#ff5000,5,0.245
11117,0.0,034ae7db38b1e6bb5a199d701bb206c85645d015203cd5dd8c5a3dd5558c6bb707,,[],#000000,1,0.00297978
11118,1667418278.0,034ae9fc4029062f6b029835bf1ff2f4765090118b51ccc4040c97763e077318c4,internet-portal-lnd-alias,"[{'network': 'tcp', 'addr': '194.228.12.68:9735'}, {'network': 'tcp', 'addr': 'wfuxbzmxzkoecd2owr3casgl2ksj6guqdronuxqh7qszubzczvc7zvad.onion:9735'}]",#3399ff,5,0.22777523
11119,1667425485.0,034aedac8c453645937557f237739c3a2cc4aa7575c458179c2bfdd9b8be4a3644,034aedac8c4536459375,"[{'network': 'tcp', 'addr': '6k7lmjmqymfy22dk5e2owkx6fdvybnn4hy7zdzuupnlq6uj4bwpv6pyd.onion:9735'}]",#3399ff,1,0.0075
11120,1634619416.0,034af4ed66b26e7495ece49874249ee810c9560942535a847ab92db4b7196abc0a,034af4ed66b26e7495ec,"[{'network': 'tcp', 'addr': 'mpapkbsa4aol5acunmbj5xfeaufxlsyqrkkdoa2f2os47yxac4vwewid.onion:9735'}]",#3399ff,2,0.0048
11121,1664117813.0,034af5510d7e3348f67b336ee64d142d78c6686273e3411879ca1c2029ef1e96e5,034af5510d7e3348f67b,"[{'network': 'tcp', 'addr': '4q2erdfz5f42tqxqkc7pyi4kozm2iv7y75teptksidptb64i523ti6id.onion:9735'}]",#3399ff,1,0.00514474
11122,1667386151.0,034af92017f32c72f44695382544cb2c01b9d818ac7c16382ca154c646598ebad0,centuple,"[{'network': 'tcp', 'addr': 'j2d5hdaychmjysl6ttj5a5saokvuyitftb5sbatdo6ldrb4mifqoflqd.onion:9735'}]",#3399ff,10,0.12
11123,1665587739.0,034b0a2d6f0a95ea05a9ebf1dd602b9367512eb3d134c606bae7ac2fb1457b7827,034b0a2d6f0a95ea05a9,"[{'network': 'tcp', 'addr': 'r377xbwtst76illhtvi2xtg7jrqdic6crx3wifxrrvlndgew77trugad.onion:9735'}]",#3399ff,6,0.21234
11124,1652491577.0,034b0bd81b4a8134b054c06858c9ea2695ea8f67ae0fb30eb6b362868987bc1c22,034b0bd81b4a8134b054,"[{'network': 'tcp', 'addr': '4kucys4tfqegyllayoluqe2epqssyrvwo7la3g4n4zbptknpifngjrad.onion:9735'}]",#3399ff,1,0.005
11125,1667432250.0,034b142f55856036e1487747c1e3fa623f5fd7496ae78897f34dff58a2e03f5d45,bitcoinaruba,"[{'network': 'tcp', 'addr': '170.75.175.239:9735'}, {'network': 'tcp', 'addr': 'lm6s3m42lmfketg6z2yp236kjsd5hr3qs55xvos5egf56463h4qceqyd.onion:9735'}]",#3399ff,5,0.03295026
11126,1665314791.0,034b2827bf7c43c958cfd93654f9473ad4f62ab12f3e2f44be91171da8706eaeae,xObstix,"[{'network': 'tcp', 'addr': '3czeqjqzeefknyc64kxg2g3oexf642cx3g7fd33n3fpisza7z5nu5qqd.onion:9735'}]",#68f442,4,0.13023541
11127,1667425976.0,034b2c0bdf0f85acf30ed8527862d229b9f4d6c42eaf72eed8a66e9fc3f8159550,beefyfish,"[{'network': 'tcp', 'addr': '72.78.238.89:9735'}]",#3399ff,6,0.10778426
11128,1667408121.0,034b2cca4e5b1641be4f859b50657118828e7eda4c425933dbd333af9d275fc96a,034b2cca4e5b1641be4f,"[{'network': 'tcp', 'addr': 'boe265xtmmlwcgjzful6et2lqccpy3w3qqhjdl45b3ricpqzx67emzyd.onion:9735'}]",#3399ff,1,0.0002
11129,1665459987.0,034b3c065dc2c0dadec015d81c2ac252dfed1254737eb90f6ee3ed07409731794b,CHUCK_NORRIS,"[{'network': 'tcp', 'addr': 'lzegoggoahjmbpshawtz73tcjozpqorodj5e4lozsrb6fge6sctzfaqd.onion:9735'}]",#ff1493,15,0.37132296
11130,1667425517.0,034b4bdfdeae0d01459bdcd5b5a88322ab7d351a4dcd6d107a610bf59940a979e4,034b4bdfdeae0d01459b,"[{'network': 'tcp', 'addr': '3utn3fut4rwxlihzreavesu2wzyemcglrnh3uypdhbwb425zciyxhxqd.onion:9735'}]",#3399ff,1,0.005
11131,1667408515.0,034b693cdb22d9f842e516b37b9285316c6fb9d2ac090431229b22f7126ab01569,034b693cdb22d9f842e5,"[{'network': 'tcp', 'addr': 'kxvoe7fho24p5kopwzc7twvoyuxknok3own4xo7syseibtio7xj7gsid.onion:9735'}]",#3399ff,3,0.0411
11132,1667422742.0,034b6c98d5b3322b1b0d9f2c0992879041e82e25ae634a81824e6b70d65f667616,IsTheJuiceWorthTheSqueeze?,"[{'network': 'tcp', 'addr': 'huoqpstmcvezecmeepyh5ze4b3i36j3yqmc6ntfkdnistcqjxpoozvyd.onion:9735'}]",#3399ff,13,0.60818634
11133,1663540834.0,034b733072c7b33b756a8cc53dce24a06c56f10a2e07411b1f94e3fa2f2641ffd2,CHILLYSCAN,"[{'network': 'tcp', 'addr': '164.90.217.137:9735'}, {'network': 'tcp', 'addr': '3avvh7gqz25wiyv3cpftesdr5dseyrvizvixzycdq7cxzto4cekzuqqd.onion:9735'}]",#034b73,1,0.00226947
11134,1665934001.0,034b7727f2fe46dac283b78c550f551ebaba1196d2146ba23e454916fadf72e52f,034b7727f2fe46dac283,"[{'network': 'tcp', 'addr': 'efnnybwzyk5m3kpsamwkwebvubuswi3sttnrtu27jdnk5xcawfgtatad.onion:9735'}]",#3399ff,1,0.004
11135,1562834886.0,034b77fce14e12b549021c37573e46d3d4e564ba071785881c55585862bda86e48,jonjjon,[],#00ff00,1,0.01299952
11136,1667410300.0,034b7b1b6f9d6c98c5db180a65987f407d46da3bbc706d5e7e326b1167310cd542,BitDice.me Provably Fair Casino,"[{'network': 'tcp', 'addr': '95.216.68.44:9735'}]",#21232f,25,0.77562472
11137,1667405912.0,034b879001617890b89aaa029d84c70568e744fe9d8e0860c8a458f52f50120ea7,034b879001617890b89a,"[{'network': 'tcp', 'addr': '7hjnci76it6sytbyvo2jt4uxf5fkzmeiddehajbuemtbrimgnelcngqd.onion:9735'}]",#3399ff,1,0.02
11138,1667420172.0,034b94a3e4ce3ecd044a8a746b19f6570dc684a255b008596537d0431ad5c5f1b1,034b94a3e4ce3ecd044a,"[{'network': 'tcp', 'addr': 'mvj4txxvpvqpxjsnssfdhan73pgdpzqx44mdsmtxz4higyq3u7mnbfid.onion:9735'}]",#3399ff,4,0.0125
11139,1660470097.0,034b9bb17b27eb2496e814d10f3205474b550bdf5ea87d0d8ec8ac114ca2a7654b,034b9bb17b27eb2496e8,"[{'network': 'tcp', 'addr': 'byuszhnjfz4zasnk67g5vftzs2lypvlggb6w7hayo34wkqutay3oopid.onion:9735'}]",#3399ff,1,0.002
11140,1667404395.0,034b9e06cd401ae0b837ca8aa2885acc34f6f83444fc8afbe624b0fe3e732ec1f0,blitzLink,"[{'network': 'tcp', 'addr': 'xkocpmvbwaz54cgwf4xucxreqrgrnrdbuln7al6kwdcd3v3smlgefnqd.onion:9735'}]",#68f442,4,0.04
11141,1587116312.0,034ba132529b78113773e771ef2abd03e44e96947ca7ab40f5e5bedadc90e68cfc,BTCnode,"[{'network': 'tcp', 'addr': '4dygdizhm63hdbbv7i6kbuhen3yar3oa77gjk4cjukvgcpyaimk7r2yd.onion:9735'}]",#68f442,2,0.0014106
11142,1667244080.0,034ba5fc8291fd22622fefa7a74ad821d7d184be482a5115da1a4b07b10e205441,LNFreedom,"[{'network': 'tcp', 'addr': 'ygn6fn23yt2nkvlr2p34a3bcr57tgwf6rjqik5jdggyzfzh67vjfsmqd.onion:9735'}]",#68f442,6,0.08625273
11143,1629350830.0,034baf33abef9d79a5b17df748da3b0b64a7b4b580d1cc3525bb0e72888ee96009,034baf33abef9d79a5b1,"[{'network': 'tcp', 'addr': 'l3nedoy7o6jdsd36lhbdajgrl7clrrapzg2vnyzot22madsdyf6njjad.onion:9735'}]",#3399ff,1,0.04
11144,1589457229.0,034bbf5739ed4f1c596b007744f678d7c43f4eba77bcbeffce4dfb8ff67419b3eb,LeniNgraD,"[{'network': 'tcp', 'addr': '91.122.83.70:9735'}]",#68f442,3,0.0056
11145,1667458830.0,034bc13a22a58a2d85903c562691af2bb2c96be98205fe769ea1e0341e6e01f22e,relampago,"[{'network': 'tcp', 'addr': 'jogydxctnbomymf7pfje3wiaz425sue4is4yeeff7ztpz5jqkd76tiad.onion:9735'}]",#3399ff,3,0.04500223
11146,1667432739.0,034bc385daa9b1dd6dfd9ac65711d5a1d53a108713ebf8f3b83523690e12b9314b,BTCNode1,"[{'network': 'tcp', 'addr': 'gusx67i4qf3x6foyybqeknkbu3wizru2f3xhwivsbkkw5b365k3gmqqd.onion:9735'}]",#68f442,4,0.0975
11147,1667294778.0,034bc99595e8827534a326a0a24092bcc439d3a5b0714d9a9eb56be7313f3b1514,Australian Slacklining,"[{'network': 'tcp', 'addr': '172.81.177.232:9735'}, {'network': 'tcp', 'addr': 'rdifenyqjcjib4qpygxwg2p3jq6qalsos7tmmkqgghxiq2ygkpgav3yd.onion:9735'}]",#3399ff,2,0.04
11148,1667415363.0,034bcf734082d28a9c0a441191dfcf1e236d604133fbc9857154838b510ecc3493,034bcf734082d28a9c0a,"[{'network': 'tcp', 'addr': 'tkc5kwhsw55lymvodrmpjoeqivlzapdglokz4r4nn5qxvabepxkytyad.onion:9735'}]",#3399ff,1,0.0025
11149,1656426085.0,034be0943d67b260a4c400d563415671f816ca42832188ef92d7f867087148623b,LIBERTÉ CHÉRIE,"[{'network': 'tcp', 'addr': 'xremmg5icbwmm4dzi7tobgkycuqqo7ww5wnvs7gguxrkuuycpasw54ad.onion:9735'}]",#3399ff,2,0.0171
11150,1665345176.0,034be50d3cf20bf7f57e98b067fcfad35e2606e82de77f6e193d2750c0289fee7a,CryptoRico-1,"[{'network': 'tcp', 'addr': 'dbgwutwwywxhfdsnvy5kppjuzjbl5lbdvjgo7srhk2e2k7q252ynnyqd.onion:9735'}]",#68f442,1,0.02
11151,1667401189.0,034bfcece8861de39f85edd954de0ad7b54e3ce70998ca173f915e0692324efa9e,www.spendmybtc.com,"[{'network': 'tcp', 'addr': 'wzpausksva574r6du7u65z77ky3f5qmqghuykbhspeyw4bqcsnyq5mad.onion:9735'}]",#3399ff,32,0.345
11152,1658518388.0,034c06b14f71386dca695b758062caa9871ab0214008a05d59a104bd7660d4e809,034c06b14f71386dca69,"[{'network': 'tcp', 'addr': 'lovygrksnxucl6hlzq7o5msmkxme6cnvpcgevzk32thstexzsez6uhqd.onion:9735'}]",#3399ff,1,0.00025
