,last_update,pub_key,alias,addresses,color,num_channels,total_capacity
590,1665283452.0,0212a407aa2b75b37ea243d7ef4f7ecd80f2f5f25e0ff847401446a66adeea9f35,BTCPayBRH,"[{'network': 'tcp', 'addr': '170.75.164.189:9735'}, {'network': 'tcp', 'addr': 'y4zribc2xyhrn3qf7v6b674h4fjx5dd6op6jvemkw3pin5og6t5ne6id.onion:9735'}]",#3399ff,1,0.0005
591,1656434962.0,0212a901f448896d07eefbda86dc113e2aad0873eda53760a884deddd10aba39d1,292a1c227d36,"[{'network': 'tcp', 'addr': '3.239.149.3:9735'}]",#3399ff,1,0.0007
592,1669180983.0,0212da247ce24dd8b7db66f8d9080f68cab107b1a25748bb27da78639980bcd6a0,0212da247ce24dd8b7db,"[{'network': 'tcp', 'addr': '42fdbeeq2hy4edbl5edg5szfljiq2equblcu7siayhg67n3puc5afaad.onion:9735'}]",#3399ff,1,0.01
593,0.0,0212de622e95745038c220d1b250da18422e953ed4e587430014ce1f8686c02dd5,,[],#000000,2,0.005
594,1663449233.0,0212e02158e5cd2f29dbb15e970c65674d8a8da3375750947b59e0dc6bf3f7da0a,radAudio,"[{'network': 'tcp', 'addr': '2cwsu7uj3n2u427hi6fnafryk2lllve4yldvdnibwa5vbswqjjvfyqqd.onion:9735'}]",#19d668,2,0.00695
595,0.0,0212e2206117b6261aa8a2a0281479ab31301061960cc1fdd0863c423311ae2273,,[],#000000,1,0.00999806
596,1665527049.0,0212e27e7417981d4079834044d93a0c6bc5a7c38ec7b7d6449d3df7672860571c,Fundamentals,"[{'network': 'tcp', 'addr': 'keq6auckqtuba5k7flfsu5zwpngr5vzb4sn6hj3ph7f5j3j7nwborcyd.onion:9735'}]",#00ff00,21,0.51629993
597,1553467113.0,0212e500e63f4816dc11e402393c9b7192746b32028fe9258a199a252d3995392e,crypt0e,"[{'network': 'tcp', 'addr': '67.167.213.167:9735'}]",#68f442,2,0.00044089
598,1668817961.0,0212ec0b931a9e8166b8316dde3147abec298f19dd301b39463ae1bb48e77dcf46,AetosDios,"[{'network': 'tcp', 'addr': '172.90.109.29:9735'}, {'network': 'tcp', 'addr': '2ioeeigvwgaj6elxr75sr6dnwlzqoz2pkf6x34wrpntjhkzkzssfmwad.onion:9735'}]",#68f442,40,1.21145282
599,1669168103.0,0212fff1e1565713ba134324dcbc4eec59659c167569db6c2ef9797ee1a6e54c63,YuckFou,"[{'network': 'tcp', 'addr': '7wzhlugrpex24uyftdnhl6z6ryq27265gyf67z4ktnods7ex6crcylid.onion:9735'}]",#3399ff,31,0.60710495
600,1654106265.0,02130274e936ae97125a016af35c1580752bf5fd2a3f91e8841087ab5591d143d3,Jon_HODL,"[{'network': 'tcp', 'addr': '4frgyddmtcpbwm5d6z44xrfwkdcfqzvxprm4br4pcezgtv4xft7b52ad.onion:9735'}]",#68f442,3,0.0085
601,1569010377.0,0213028043ba544713750c363067b6b13fcd3a6eeb68d60ce84aec1827e5b284cf,cryptoversity,"[{'network': 'tcp', 'addr': '172.81.183.116:9735'}, {'network': 'tcp', 'addr': 'qvs2hh6ndgaq55ytvslq2cdixeutalyeujmrhtyonq2xseumn5v26myd.onion:9735'}]",#3399ff,4,0.13
602,1657208800.0,02130a2d41eeafc673584bfd5983f168d75944a3195f1086c570eac8a61dde25d1,9e34a92e1f77,"[{'network': 'tcp', 'addr': '100.27.40.6:9735'}]",#3399ff,1,0.001
603,1668437907.0,02130bc1e08d541f64b7283e2401a7a16699f185129e0f1ad605dcb1a2803113ba,02130bc1e08d541f64b7,"[{'network': 'tcp', 'addr': 'za2dte5irucoavsflbnwaqjc5wwsboragh4fmjwkskkvuu6zpnmaygid.onion:9735'}]",#3399ff,2,0.011
604,0.0,02130e96b5b1025294460dced6cc2ea0d54caaab0ee848ea22c0ef4c5e7b01c0fe,,[],#000000,1,0.5629375
605,1669178959.0,0213127a184ffa597d1d52aaea8d4ed8054e296987c8a753cb0c3eca613d864ce7,dixblitz,"[{'network': 'tcp', 'addr': 'ir6dgnan6rbxv7wdyjqdvppgd33g56rgfpwjqfybnwn2bo2qxutfx3ad.onion:9735'}]",#68f442,1,0.0015
606,1667253383.0,021317a7cd2ddeaefb90208fe34a70e728d43d51ebee7834af6c12d3f62198b153,gateway.lnpayments.org,"[{'network': 'tcp', 'addr': '170.231.236.42:9735'}, {'network': 'tcp', 'addr': 'p2fayoozqgzylzngvknz7bhl5e4pogbwdz2whduyqzoo4qcf2hxtghid.onion:9735'}]",#3399ff,1,0.01
607,1669147354.0,021322a0ec160aa1c5d8bd70e0f0f67b7247260a2736307320b468013c5c79d369,sats_stat,"[{'network': 'tcp', 'addr': 'w7pe7qfkr3j2ncdy7jkbky5accawdygjcma2woptmi7sj4h4ca6fhxqd.onion:9735'}]",#68f442,1,0.001
608,1665871172.0,0213291558f8001f3424fb4d766c40894b953d5b997f11db640f6c44e6b2b46f2f,0213291558f8001f3424,"[{'network': 'tcp', 'addr': 'mlheyqvcpmdjtap2cgb4rs5ecyxgj6u53ixlnhlqwqrtuxhq4xx22gid.onion:9735'}]",#3399ff,4,0.0052
609,0.0,0213351211aecfd9688a1b5205d0949857f9349e4128b9f7dd8adf3c699207e494,,[],#000000,1,0.0001
610,1665735205.0,0213355124da5fb0055ce80dd951a60c8470078817c51b3733f0066b593574bf05,0213355124da5fb0055c,"[{'network': 'tcp', 'addr': 'rzykvz7skmdvn6qhibbb2pwe7uhtvsow5i2x4eedcfpndynjhwkhbcyd.onion:9735'}]",#3399ff,4,0.0105
611,1667239060.0,02133cb2547e29eda928626180d16f45d2dfd7f92501f386c5bb4cb5f2e7a035a3,HODLHODLHODL,"[{'network': 'tcp', 'addr': 'vjjzvlkhs6u3ne2chcp2hncagtq7u64fmh44bcmbqtjcxxnfatzefpid.onion:9735'}]",#3399ff,2,0.0052
612,1568476854.0,02133eb563293e0f660a72202361d8a733bfb49907776bb28d383b41d803f2c173,swiftpay,"[{'network': 'tcp', 'addr': 'vcny6oswxkcdwqdqxn4fcdyukwrzcc4qerpu3cc2tkmhh7ao2odeefqd.onion:9735'}]",#3399ff,2,0.002
613,1668545635.0,021340581a8c540c23c5442bcee56e2f5447e7cfa4f489416b86e2e1cc8798bcfd,021340581a8c540c23c5,"[{'network': 'tcp', 'addr': 'qtsr7l6jg36sinxc74evwn746qnhk4mlky64zrjpb77zj2stnt5t5lqd.onion:9735'}]",#3399ff,3,0.02272248
614,1669118470.0,02134ef1531a57b7eb5d3dbf07b6dbb7a8112e934a4b0859ae695ff5bf640e7fe3,02134ef1531a57b7eb5d,"[{'network': 'tcp', 'addr': 'eeqfl3oerqkt4kr7rhbin72me67wmgi65jjxcit73judzzkufmnrgbyd.onion:9735'}]",#3399ff,13,0.35478587
615,1669189792.0,02136231c8dedc8c0cb5d6a47d2d4bd6ca497d503c0c8a9cce64095ed18e373650,Solstein[NodeNor],"[{'network': 'tcp', 'addr': '109.247.209.80:9735'}, {'network': 'tcp', 'addr': 'unguid7cdzkh2xv3u7ynpkgytf7chmbqx7dxwkmc7r7girps777kdeid.onion:9735'}]",#09b31a,90,3.23587418
616,1669184426.0,02136504dd5346d84ea8cb576f6d035eb5d591f5c65df08000dee7a117016fdcef,02136504dd5346d84ea8,"[{'network': 'tcp', 'addr': 'd7oz75f6l6rhhztn6mqmrckc2rqi2k2dttmburlsrkl6i5baizf6hmad.onion:9735'}]",#3399ff,9,0.03293999
617,1663672967.0,0213655b607abebcdc003ee14c4cd25e54d9a47ab87518f2408849675bfbea0c58,Bella_Ciao,"[{'network': 'tcp', 'addr': '3lgb4ycaaqzxpbbzzvz3agjoe5elgz5lwozw3wu5urdmoc4pf4xdjyqd.onion:9735'}]",#3399ff,2,0.07
618,1665448325.0,021368ec4526827bc0acfe8c1d0b684d7678528fafbc695faa517a3ab191e92c92,start9-0xb380f4edeed4566,"[{'network': 'tcp', 'addr': 'lw25ht5b4o6njy6ck4koukyf7mipzcsmgv4pcusazt3ctbxaac6ltpad.onion:9735'}]",#47dd24,1,0.001
619,1668889753.0,02136ba956fd445d0c4fff255d1a46e0083f54965bd8cdf8ea37dedfce642a6ce6,02136ba956fd445d0c4f,"[{'network': 'tcp', 'addr': 'rrdwyfy3qgo35pjuztevrc7rmk2tgzzkbfd5a6cdrta3adl2ifnejcid.onion:9735'}]",#3399ff,2,0.04
620,1668546499.0,02137477874e8762c5b1f2f2bd651a4e6d24d4b0ff2e03eb55bb26809131afb404,02137477874e8762c5b1,"[{'network': 'tcp', 'addr': '7yt6anbwtknuqvpvohcke7omgq47y3lkgdwf5da6hrgyggrzsowevdyd.onion:9735'}]",#3399ff,4,0.0315
621,1669146386.0,021378bf234da99dd07c3f4800e20b864d786f0e0e3084528f4d491611dd36ca6f,Galician-Route,"[{'network': 'tcp', 'addr': 'mebq5krijv7uc5li555zdw3bup7ge2jxu2njut6yd3g245f5m7ifwdyd.onion:9735'}]",#3465a4,2,0.01
622,1669132494.0,021381f03f9806079b1fbdeca91eae5b257b59647a417b3fcb3e9302904c007ef4,021381f03f9806079b1f,"[{'network': 'tcp', 'addr': 'ijjkmeqre2igjbolp5ggxi4ftxdfw4mmyhfbuvvumhtfysqaej5p6dqd.onion:9735'}]",#3399ff,1,0.0025
623,1669173014.0,0213836acf6b81fa1a7005c7d868d316970c0f8356d21309e13fc03561a4248300,0213836acf6b81fa1a70,"[{'network': 'tcp', 'addr': 'xh4b3jtglq5fijlz5fcqhgnqsuazeifrdyddbh3byhhzu44vqkct3nad.onion:9735'}]",#3399ff,3,0.004
624,0.0,021384cec84342b05b3f675188cbf98b76f1ea6a1e4625fea201b8355f0970806e,,[],#000000,1,0.00110258
625,1669145259.0,02138548af30cf00b6264f80e65436882173b4fdd0da72ce5cdcdde84695e62f2a,dagobert,"[{'network': 'tcp', 'addr': 'yemllfpn3psdetvmtwfzra5tgr4nu7ntgbnjuilpjd3iiteab5p6xcid.onion:9735'}]",#68f442,5,0.00686965
626,1590604784.0,02138938aec8ebba19634e3ab6b8691dfe9f79fff65cf265cfae8eeedefce30458,Aton Technology,"[{'network': 'tcp', 'addr': '157.245.68.204:9735'}]",#000080,1,0.0002
627,1665593803.0,02139729027ca8f48a0c9bb624caf81818439cdc7bd115dd4451b3eeffd5738762,02139729027ca8f48a0c,"[{'network': 'tcp', 'addr': 'zn3d2jn3p232zvimlgsaa5vwagcsdrq3jdd3ydthtoppec3xzozc7iqd.onion:9735'}]",#3399ff,2,0.0102
628,0.0,02139c5dff8b1eb4acdc2cef82732384264304dd19190fac2786b1d1e81c154b8c,,[],#000000,1,0.00025
629,1667587171.0,0213a1deb0998de99f934c11094698c7d5f4b889368547e1024a61ed4ccfe5d564,0213a1deb0998de99f93,"[{'network': 'tcp', 'addr': '6bydyio3vhd3gih7nnqlzu2i6nvtame4yzcs3n2xigu2ig4v3orkelid.onion:9735'}]",#3399ff,1,0.0052
630,0.0,0213b0f8bf2fafc8e748bab49e91cf768a2fa1614c7a0d0149ef74d36dc840fca3,,[],#000000,1,0.0005
631,1667997964.0,0213c489c36f0123196e4e1418b597392644c69d4b733a0d7271293c3b933cdf1f,0213c489c36f0123196e,"[{'network': 'tcp', 'addr': 'nr7yevoskwbflyjv7p2yzglo6ffd2ak2zznax2mpk3v7mawsvqnunlqd.onion:9735'}]",#3399ff,1,0.015
632,0.0,0213c8cb391e2342c7a47574c4d901f1432ac6d640a04db6baf84b9e3a1d3b585a,,[],#000000,1,0.0002
633,1598204380.0,0213cac619573fc6021aca72ff023e2d8df65a6df5286c3d52947024cb1332dec7,VP-CZE,"[{'network': 'tcp', 'addr': '81.90.251.125:9735'}]",#bb00bb,1,0.0009
634,1599420616.0,0213ecb5caebf5ed12033d7ffa9691fc76a3f80c73ce3ebaf93a2670e359c7b294,mynodebtc.com [myNode],"[{'network': 'tcp', 'addr': '25rxv4vrxy5xpa3agdnmpww7ynnzh2rmeekpqdgzk622r7rbyz6jeryd.onion:9735'}]",#68f442,2,0.00106965
635,0.0,0213f67b69faf7e4e8e45c030fa9b8caaa4ae475b0742d04ad51f93548c4c5b7f4,,[],#000000,2,0.0102
636,1632628439.0,0213ff3cc55dc06e580049ee4830f645a271e4a1d5fc14710e1a6bbb16fb290718,0213ff3cc55dc06e5800,"[{'network': 'tcp', 'addr': 'gyzov5kuebqk5emxxqowobyttsbjmuzk6od4kt2or6prhla4ig67chqd.onion:9735'}]",#3399ff,4,0.00582111
637,1665626781.0,0214073a35d4a87440e9f44428e4203c7b334638cb967eddda6448a9071f7d826f,0214073a35d4a87440e9,"[{'network': 'tcp', 'addr': 'lsrkutzbnzc3eyujelyavejvunzxte7amd47dtnmugyvqpvx24xteiyd.onion:9735'}]",#3399ff,8,0.0719077
638,1669134160.0,02140d873d306a3da45d2627410f0e723d274fe7be2901e6b0c981f7a16e202590,nodl-9a395430d2cb23b08274b137,"[{'network': 'tcp', 'addr': '194.187.224.132:4036'}]",#000000,1,0.001
639,1669147157.0,02140ddda3ef44ed69031cf721c8f1e3cdbe2a912c1794121586df052a5e862114,02140ddda3ef44ed6903,"[{'network': 'tcp', 'addr': 'cxonnei3idsf4gao6tjgq6xfpyhgdgm7pb7eqsqre4smmufnemyazsqd.onion:9735'}]",#3399ff,2,0.00250002
640,1568213281.0,021416c68bb97f58996d0787280d36f6b97c820d46e277889a6c1303c330a59533,BobbyBoy,"[{'network': 'tcp', 'addr': '68.129.209.171:9735'}]",#3399ff,4,0.01059866
641,1669146627.0,021433b483bfc644e1bf6bcd1f38f384fae27c57e5f9658fa53a05ee743bb94318,021433b483bfc644e1bf,"[{'network': 'tcp', 'addr': 'rxfrphjm3sbnjyv2ghdpt4ozf6gjb6djizkn3ocnzdsi5mqaijffd7ad.onion:9735'}]",#3399ff,1,0.038
642,1648521030.0,0214382bdce7750dfcb8126df8e2b12de38536902dc36abcebdaeefdeca1df8284,Billfodl 3,"[{'network': 'tcp', 'addr': '172.81.181.3:9735'}, {'network': 'tcp', 'addr': 'xmszqo6dxo56gs74alv6c7wif4jwsc2ldqcswxnm3iabkhewgzy3jpad.onion:9735'}]",#021438,8,0.20013084
643,1669133074.0,0214393dc7aaa45b2d26cde32009d625723e0e8f8ff7af5d3c68010223f8b4f7e5,MZD1949,"[{'network': 'tcp', 'addr': 'agna2u5h3npzpsx3tpbusabvjbws7ljltj2rbznelldxuqsycoe46eyd.onion:9735'}]",#cd0000,3,0.01145991
644,0.0,02143e24e8936cb04b443bbe25a7d76997de7aa47d17cd32b9dfb210661b1a09d2,,[],#000000,4,0.00011
645,1663034886.0,02143f7233496e7d71afabb3cc02d6ab112c3c1df6f0ab1c8d6b07ef74599925eb,02143f7233496e7d71af,"[{'network': 'tcp', 'addr': 'oq3arudmt2yj5f4jvflcsv2f4h7zid2fn2pfcnphldq3wskhvprjjbqd.onion:9735'}]",#3399ff,1,0.05
646,1584119319.0,021463897ef6a3ecc1f62504f285ac23d2428b07a9cbb9dcb07cc619efae10d033,BTC031,"[{'network': 'tcp', 'addr': '5n6w4h3tp5veshzy.onion:9735'}]",#68f442,2,0.00127504
647,1651986950.0,021469ae17c2856ba8f24bffcf03a13d4bb2052a7fc0b19c84704eae768690d4dc,DANKSMOKINREV,"[{'network': 'tcp', 'addr': '23qz5tbpbszamorqgutnjd4mtii3rvechny6545exhc7s2sjicpvdjad.onion:9735'}]",#3399ff,2,0.0015
648,1668743287.0,02147d054365efe7442fcdb14c0da262c0708154f627b9002c9d37316c1a12cd50,aegis,"[{'network': 'tcp', 'addr': '62.171.154.12:9735'}, {'network': 'tcp', 'addr': 'khlpezst46tnp6ze5svhuem2wbfljjn6gx2wobrwn277vm46iqm7agyd.onion:9735'}]",#3399ff,13,0.412
649,1667494801.0,02149688a7f2e395e39cacce9b33a55b44c8f04057a72bbc0dc8fa994507a7ce87,02149688a7f2e395e39c,"[{'network': 'tcp', 'addr': 'vrclzjnxfoq5wfdqm4icj2fyon5gmt7kkn2hafqeatpryuzysvgzz7ad.onion:9735'}]",#3399ff,1,0.003
650,1665560366.0,02149ef35d7f1e8a1a6a98b1f1bc64ca8813a3d15ba2528052192dfd88363a32ac,02149ef35d7f1e8a1a6a,"[{'network': 'tcp', 'addr': 'd5fy45wavmggyij6eomvrzcqkbcityxvezxgnyn2mzxujrwehaqy2ryd.onion:9735'}]",#3399ff,1,0.005
651,1669178290.0,0214b1f6b48998b9eb19d8a756af39a027202cecfe608450109465bbccf3bb74ed,Redwing Cherokee,"[{'network': 'tcp', 'addr': 'redwingxusk66wrrm4yyqyuyndvum4jsnloroxqmie6wv4wefadqgsqd.onion:9735'}]",#ff5733,16,0.815
652,1669135840.0,0214b9b8573c1fb2772a68438b02baf7b9f4b8441baa5e79d2b9b70c9bae0ef052,router2,"[{'network': 'tcp', 'addr': 's5tumr5dtwjec25p5j62zrytvbprjkqr6j7n3pt4fdhfdkb4uiqvyayd.onion:9735'}]",#ff5000,1,0.005
653,0.0,0214bfc7f6614a5865a75e61511dd385031d575c1dc576a0dc1fa1ab2c767dd37e,,[],#000000,1,0.0001
654,1669154734.0,0214ce18a94a4012ba29ea10984163cd4f53a78fb30536ea1b45379ec157e7591a,0214ce18a94a4012ba29,"[{'network': 'tcp', 'addr': '172.105.105.109:9735'}, {'network': 'tcp', 'addr': 'eakafx52cqfux2sum35vpwota4qjeg3n6bdwcfgucei3cpst6pcxedqd.onion:9735'}]",#3399ff,6,0.08597442
655,1668230728.0,0214d3cf7140506ed6c0b459892f5734272fa0b19e0ffc7e99ef120d40eca675fb,lnswap.org,"[{'network': 'tcp', 'addr': '65.108.203.23:9735'}, {'network': 'tcp', 'addr': '77a3nqod6e5dou6lpff3udlolkj7rmdsic32ajwmws3yphhiiqn3dbad.onion:9735'}]",#3399ff,3,0.043
656,0.0,0214e7d2443c5e8ad7badbccb52426358987815d83644121f7fef8655748674641,,[],#000000,1,0.0006
657,1625749811.0,0214ec84c84827dd4911de56d2ecb77d367c6f24c658b8acfe4826b01968e45594,t0mix,"[{'network': 'tcp', 'addr': '95.105.186.195:9735'}, {'network': 'tcp', 'addr': 'wq4avxag2jpt24wt5g246pihzw6wdb2wpp6p6bkfyvivezvgu6rltwyd.onion:9735'}]",#ff00ff,13,0.40744697
658,1669115841.0,0214f3d994ecc7ed4b1c64ed7e40851871a6cd52fb33e0e48e14de2cbd746009e2,SilverG,"[{'network': 'tcp', 'addr': 'v3qntcgj6xlvzqlcpjcvmnhqdztxsaj4n77fw5zxq67v3h72mmrstwad.onion:9735'}]",#3399ff,27,0.215
659,1669194248.0,0214f4f24f2f9dc63dbd867f7948e4dbe66c5b296b66649f52ca6b904451e3dcf3,0214f4f24f2f9dc63dbd,"[{'network': 'tcp', 'addr': 'yum53jki4invjgnt33kvpsaafyvqzqqkp6y7sydklsxzo4xpkmxhc3ad.onion:9735'}]",#3399ff,8,0.065
660,1669061513.0,0214f8e5bfff403716e4c89ca631a337bd1aa519aaad1a20c52f62bf41c996e22f,0214f8e5bfff403716e4,"[{'network': 'tcp', 'addr': 'oryz77nk3azlbbnwqvhq4muhnjt4wyxpmyqvai2ylhy3vi3nmkb6idid.onion:9735'}]",#3399ff,1,0.012
661,1667377841.0,0215091f8b1c86efc95c4c22f05f0f31a3e1feda8cef0513b5cb83711ddd6ae9e3,0215091f8b1c86efc95c,"[{'network': 'tcp', 'addr': 'q7lmzlhqujjkzf4iqk775hp3xnqvl2y4jrixsjcrbobr6nizzeatx7id.onion:9735'}]",#3399ff,1,0.01
662,0.0,02150b31013ae0167fb6db823f0d20a7b3d19a2040c23e4a4b991446a1fa9d41b9,,[],#000000,1,0.0012
663,1668798767.0,02150e753d33ecf6d2de4173cc1ce941d9bf8900de7f4407ac3df5e078df91dcce,Flexa,"[{'network': 'tcp', 'addr': '54.184.241.20:9735'}, {'network': 'tcp', 'addr': '272invbqsesxb6jgmt5mhh5nnpysjs6dzokdqbdb5tcclhd4utltywid.onion:9735'}]",#a347bc,40,8.16564714
664,1669118978.0,0215190985e6416dd53acade295c25b44144c5d7e960a1f5b577020f471bb3e09f,Theben,"[{'network': 'tcp', 'addr': 'sthwqmsikdqutlo7bbzgms4l7hqiaj3xqdsaztfcshhiun4xbp7pdmqd.onion:9735'}]",#c0ffee,7,0.08
665,1669195580.0,02152c73a0a23cfec15e90ab107dee7c97345014658a8cad66f5a2cb906cde5a46,02152c73a0a23cfec15e,"[{'network': 'tcp', 'addr': 'iqdyseqmmptp5hvprqgndr3yjepjhmvvayrkdnexe3muowzxmqmyqead.onion:9735'}]",#3399ff,2,0.0065
666,1665329848.0,021534377965bd666562ddb42f0d3e08d9ffb195f6329e37d6539f9fde34b4ff75,Stormfather,"[{'network': 'tcp', 'addr': 'rufprgosi2z2iqbdxdxjwljawcwma3xn55lljzyjermfx55m3kiiotyd.onion:9735'}]",#3399ff,6,0.133
667,1661206170.0,021534d1ea89ef0323adcb2e4f3868e53620e5f06f247d918b7d24d9e935da1c2e,021534d1ea89ef0323ad,"[{'network': 'tcp', 'addr': 'u7rw73r6wjnq4g2pjm3wfi323f27yz3c5hxh6luwb6ug3y3bqbmp4zqd.onion:9735'}]",#3399ff,1,0.001
668,1669173124.0,02153ca4cc9e03f036fc1ebb7b18759e9b1a288da4d489c4a333aa7bd5014d3b51,epicurious,"[{'network': 'tcp', 'addr': 'ubxkq44jkuswtr7z2gooztfkv3qkrymtyvvjr3wegy2zw4kmm6cby3yd.onion:9735'}]",#68f442,32,0.68890428
669,1669169078.0,02154043ae4eff575288b1df3ecbf651fbe8aafd7bedf5b6dd9157d92e63fc07de,02154043ae4eff575288,"[{'network': 'tcp', 'addr': 'xkgpcahhwnygjzlptook7akic2h6rls3vy34q2w4nee2zm2mosle4iid.onion:9735'}]",#3399ff,3,0.03
670,1669154989.0,02155a140c423f641448aab461c6b914ff42c095529b355f2b63cb6fd3225cd7a2,MalleInvestmentfonds,"[{'network': 'tcp', 'addr': 'vciyly7252cbe42wwxjwhhc53m6x6bggrc4tkxxjdhm2tzxpurjas2ad.onion:9735'}]",#68f442,6,0.06
671,1582926561.0,02155dc604c38b3410d5ea4d73e10d29cb94cf8cc472d3e8fcd7e2aa1aa47fd9bf,Odin,"[{'network': 'tcp', 'addr': 'w4eya6n7uscjvahfj7bqxptfabyy3np223gutjgyis32zf3aesv36hyd.onion:9735'}]",#3399ff,3,0.00885016
672,1646789627.0,02156084d7e2172ef676dc1b8db18febb1a2c48f931c039119f6e1c79e3fd2fcb9,Lightning-Nick,"[{'network': 'tcp', 'addr': 'ghnumtyhl6aauzylves25lkpzjna6i4qed44f5t2kk3wqwltkbzzlgyd.onion:9735'}]",#0488d0,3,0.01749999
673,1584880514.0,021569ba49396884ddd2d59027c0f9426e876b44075faec456d971cc97407046ef,PEHIR,"[{'network': 'tcp', 'addr': '81.229.101.101:9735'}]",#3399ff,22,0.12635388
674,1665396878.0,02156cf48e3d0da8f88da9b7416f426f73675537124560143c05d766353ce19cfd,02156cf48e3d0da8f88d,"[{'network': 'tcp', 'addr': 'tiudkj2ricn4wqt4w6vggsbpfjjbcn3zalqhxzwhoc7ngbz2xub5hqid.onion:9735'}]",#3399ff,1,0.015
675,0.0,0215766777b7d8f80c64d27126ec4b985e5ad1049e8ecfc0069a915bdddfa7b7f8,,[],#000000,3,7.5e-05
676,1669197375.0,02157bf5e1f1d94b5c645fb39e06db8c66cfe85f009b7e6a912bb3a1b08154468e,02157bf5e1f1d94b5c64,"[{'network': 'tcp', 'addr': 'pzxf7zpto2ahdprpww53qn234tuuev77dsivaqztna5c45sd5mbmleyd.onion:9735'}]",#3399ff,7,0.07
677,1669114923.0,02157cc4d3705cec8612c8550158ed147d18bb67102abe17327d8259c06c670918,LNstickers,"[{'network': 'tcp', 'addr': 'cyybv3xydity3lr65rag7fve5ssut3j2a5qgwmumyxexkhrx2cwzytid.onion:9735'}]",#8869c9,2,0.015
678,1662018129.0,021588cd2808dade054a8d4bc501b92a66a7b88c54157c5c857aa7995129d4966b,021588cd2808dade054a,"[{'network': 'tcp', 'addr': 'nhdz4wegt7mcf3cpnwbzyvqaddoy32hpwn55bmbt3i3x6snnocad3byd.onion:9735'}]",#3399ff,1,0.005
679,0.0,02158bb9f53bf691ea25d54b5fe4b5a212bd45b2c7fd3ea972f30477bc5aa5523c,,[],#000000,1,0.0006
680,1662776307.0,021598cf5003569e0efece68c997059042e321bbe4d5b572a7f8f6d09c85d48efb,021598cf5003569e0efe,"[{'network': 'tcp', 'addr': '103.214.7.252:9735'}, {'network': 'tcp', 'addr': '257iedw6avkcqhf5jqwx46jhtp4bzyzyl5knzwusow53ziqt7lic5yyd.onion:9735'}]",#3399ff,2,0.048
681,1664735893.0,02159952697e25d8c7d50c0b68f110a90813a752bfc4ed423c7cfeb6634b7b4d29,02159952697e25d8c7d5,"[{'network': 'tcp', 'addr': 'osjln6uamo3b5qv5ha26it6gxuda4smsmgykixf5colfy25xxhe5k2ad.onion:9735'}]",#3399ff,8,0.2403
682,1669193017.0,02159f4a5a9204cceb648e7a051864fafb1b42d7e4a09102e6667bb726618c80a0,lnvisualizer.com,"[{'network': 'tcp', 'addr': '45.32.160.199:9735'}, {'network': 'tcp', 'addr': 'gyyihhc3cfjdlmdchh6lv7ezfh5b35x4xa5tcxegpypwk5sdpsqci3qd.onion:9735'}]",#f2a900,76,1.48346076
683,1566844005.0,0215a82f989529981dfe2539fa0a8e370d7355c7ae58626165a26d7cc4a61e2191,lightning.miningspeed.com,"[{'network': 'tcp', 'addr': '94.110.97.7:9735'}]",#68f442,4,0.01486749
684,1669168017.0,0215ba6aedbeb22fa914affcfd7f0c35f973855a7d140095fca08f72c10891b89f,Hurly007 ⚡,"[{'network': 'tcp', 'addr': 'zoalfjo6xb5gtfzbpjsdpp5sd22guaccaks7vbg3m7o5kwxorylaccyd.onion:9735'}]",#f2a900,6,0.135
685,1669121615.0,0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,lightning.emzy.de,"[{'network': 'tcp', 'addr': '148.251.48.231:9735'}, {'network': 'tcp', 'addr': 'cfgc2ij2zphlbjexi4ztyso6ptjlmus65ctijxtngykx3ws6slnfddid.onion:9735'}]",#ff99ff,61,2.61547579
686,1665650248.0,0215c0166d5d325f5e8fa7ef8a18844942b2b20ec18bec40088f95beffab9e416c,0215c0166d5d325f5e8f,"[{'network': 'tcp', 'addr': '3fi3z6c6p2fv34767zldbs7evnlx7eqax2tdgxsjr542wfgpawyvnzad.onion:9735'}]",#3399ff,2,0.0025
687,1669164906.0,0215c9f1700f79e468f26961c247f167401cf852a729e6635919ca7e59ced3cd7a,0215c9f1700f79e468f2,"[{'network': 'tcp', 'addr': 'bbhrvzxmcvsdywuwovuyiwct7dye7f2cqdq6anncwhoefrnbwrmie5ad.onion:9735'}]",#3399ff,2,0.0203
688,1667550160.0,0215d6e5c36717888507abfd626fabd2df06ec0de9d73414938884d2b92fcdcdf7,0215d6e5c36717888507,"[{'network': 'tcp', 'addr': 'k65txsno4gk54o6x3ur4kzwmsjynaclwuf4zpc4ppoj2pfin2pbjegyd.onion:9735'}]",#3399ff,8,0.51361645
689,0.0,0215d77fc647919d88f3247c79d8a8adda37901ee5bfa95ea9c24dcfb355439e57,,[],#000000,2,0.0045
690,1665603344.0,0215dc24e22168a2056bbad951ddeaf494c7ffef28c3a2eadc48d9552ccc69b989,keoblitz,"[{'network': 'tcp', 'addr': 'mzlrfugannq32mbtjmoeu5qxyx5ntey4gztz5lesotz5ez6eh3kdh6id.onion:9735'}]",#68f442,11,0.03273846
691,0.0,0215e7187b98ac02088ba5e52466b416522f7224206bc512209bd3beb5e8de4a78,,[],#000000,1,0.0006
